canonical_id,classification,issue,original_id,document_locale,source_path,line_start,line_end,record_id
ADS-HPO-003,confirmed_incorrect,I1,ADS-HPO-003-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/hyperpod-inference-operator.md,40,40,en--agentic-ai-platform__model-serving__inference-frameworks__hyperpod-inference-operator.md.json
ADS-HPO-003,confirmed_incorrect,I1,ADS-HPO-003-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/hyperpod-inference-operator.md,40,40,ko--agentic-ai-platform__model-serving__inference-frameworks__hyperpod-inference-operator.md.json
ADS-HPO-004,confirmed_incorrect,I2,ADS-HPO-004-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/hyperpod-inference-operator.md,88,88,en--agentic-ai-platform__model-serving__inference-frameworks__hyperpod-inference-operator.md.json
ADS-HPO-004,confirmed_incorrect,I2,ADS-HPO-004-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/hyperpod-inference-operator.md,88,88,ko--agentic-ai-platform__model-serving__inference-frameworks__hyperpod-inference-operator.md.json
ADS-HPO-005,misleading_or_unsupported,I4,ADS-HPO-005-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/hyperpod-inference-operator.md,104,108,en--agentic-ai-platform__model-serving__inference-frameworks__hyperpod-inference-operator.md.json
ADS-HPO-005,misleading_or_unsupported,I4,ADS-HPO-005-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/hyperpod-inference-operator.md,104,108,ko--agentic-ai-platform__model-serving__inference-frameworks__hyperpod-inference-operator.md.json
ADS-HPO-006,misleading_or_unsupported,I2,ADS-HPO-006-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/hyperpod-inference-operator.md,119,122,en--agentic-ai-platform__model-serving__inference-frameworks__hyperpod-inference-operator.md.json
ADS-HPO-006,misleading_or_unsupported,I2,ADS-HPO-006-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/hyperpod-inference-operator.md,119,122,ko--agentic-ai-platform__model-serving__inference-frameworks__hyperpod-inference-operator.md.json
ADS-KFS001,confirmed_incorrect,I3,ADS-KFS001-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/knowledge-feature-store.md,225,240,en--agentic-ai-platform__design-architecture__advanced-patterns__knowledge-feature-store.md.json
ADS-KFS001,confirmed_incorrect,I3,ADS-KFS001-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/knowledge-feature-store.md,225,240,ko--agentic-ai-platform__design-architecture__advanced-patterns__knowledge-feature-store.md.json
ADS-KV-001,misleading_or_unsupported,I4,ADS-KV-001-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/kv-cache-optimization.md,29,38,en--agentic-ai-platform__model-serving__inference-optimization__kv-cache-optimization.md.json
ADS-KV-001,misleading_or_unsupported,I4,ADS-KV-001-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/kv-cache-optimization.md,29,38,ko--agentic-ai-platform__model-serving__inference-optimization__kv-cache-optimization.md.json
ADS-KV-002,misleading_or_unsupported,I2,ADS-KV-002-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/kv-cache-optimization.md,45,55,en--agentic-ai-platform__model-serving__inference-optimization__kv-cache-optimization.md.json
ADS-KV-002,misleading_or_unsupported,I2,ADS-KV-002-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/kv-cache-optimization.md,45,55,ko--agentic-ai-platform__model-serving__inference-optimization__kv-cache-optimization.md.json
ADS-KV-003,misleading_or_unsupported,I2,ADS-KV-003-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/kv-cache-optimization.md,79,84,en--agentic-ai-platform__model-serving__inference-optimization__kv-cache-optimization.md.json
ADS-KV-003,misleading_or_unsupported,I2,ADS-KV-003-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/kv-cache-optimization.md,79,84,ko--agentic-ai-platform__model-serving__inference-optimization__kv-cache-optimization.md.json
ADS-KV-004,confirmed_incorrect,I1,ADS-KV-004-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/kv-cache-optimization.md,89,95,en--agentic-ai-platform__model-serving__inference-optimization__kv-cache-optimization.md.json
ADS-KV-004,confirmed_incorrect,I1,ADS-KV-004-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/kv-cache-optimization.md,89,95,ko--agentic-ai-platform__model-serving__inference-optimization__kv-cache-optimization.md.json
ADS-KV-005,confirmed_incorrect,I2,ADS-KV-005-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/kv-cache-optimization.md,90,93,en--agentic-ai-platform__model-serving__inference-optimization__kv-cache-optimization.md.json
ADS-KV-005,confirmed_incorrect,I2,ADS-KV-005-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/kv-cache-optimization.md,90,93,ko--agentic-ai-platform__model-serving__inference-optimization__kv-cache-optimization.md.json
ADS-KV-006,misleading_or_unsupported,I4,ADS-KV-006-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/kv-cache-optimization.md,100,105,en--agentic-ai-platform__model-serving__inference-optimization__kv-cache-optimization.md.json
ADS-KV-006,misleading_or_unsupported,I4,ADS-KV-006-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/kv-cache-optimization.md,100,105,ko--agentic-ai-platform__model-serving__inference-optimization__kv-cache-optimization.md.json
ADS-KV-008,misleading_or_unsupported,I2,ADS-KV-008-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/kv-cache-optimization.md,142,147,ko--agentic-ai-platform__model-serving__inference-optimization__kv-cache-optimization.md.json
ADS-KV-009,confirmed_incorrect,I5,ADS-KV-009-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/kv-cache-optimization.md,140,144,en--agentic-ai-platform__model-serving__inference-optimization__kv-cache-optimization.md.json
ADS-KV-010,misleading_or_unsupported,I4,ADS-KV-010-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/kv-cache-optimization.md,142,148,en--agentic-ai-platform__model-serving__inference-optimization__kv-cache-optimization.md.json
ADS-KV-010,misleading_or_unsupported,I4,ADS-KV-010-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/kv-cache-optimization.md,150,156,ko--agentic-ai-platform__model-serving__inference-optimization__kv-cache-optimization.md.json
ADS-KV-011,misleading_or_unsupported,I2,ADS-KV-011-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/kv-cache-optimization.md,154,170,en--agentic-ai-platform__model-serving__inference-optimization__kv-cache-optimization.md.json
ADS-KV-011,misleading_or_unsupported,I2,ADS-KV-011-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/kv-cache-optimization.md,162,178,ko--agentic-ai-platform__model-serving__inference-optimization__kv-cache-optimization.md.json
ADS-LLMD-002,misleading_or_unsupported,I2,ADS-LLMD-002-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/llm-d-eks-automode.md,150,150,en--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-002,misleading_or_unsupported,I2,ADS-LLMD-002-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/llm-d-eks-automode.md,150,150,ko--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-003,misleading_or_unsupported,I2,ADS-LLMD-003-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/llm-d-eks-automode.md,209,216,en--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-003,misleading_or_unsupported,I2,ADS-LLMD-003-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/llm-d-eks-automode.md,209,216,ko--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-004,misleading_or_unsupported,I2,ADS-LLMD-004-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/llm-d-eks-automode.md,237,239,en--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-004,misleading_or_unsupported,I2,ADS-LLMD-004-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/llm-d-eks-automode.md,237,239,ko--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-005,misleading_or_unsupported,I2,ADS-LLMD-005-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/llm-d-eks-automode.md,287,292,en--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-005,misleading_or_unsupported,I2,ADS-LLMD-005-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/llm-d-eks-automode.md,287,292,ko--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-006,misleading_or_unsupported,I2,ADS-LLMD-006-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/llm-d-eks-automode.md,314,332,en--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-006,misleading_or_unsupported,I2,ADS-LLMD-006-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/llm-d-eks-automode.md,314,332,ko--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-007,misleading_or_unsupported,I2,ADS-LLMD-007-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/llm-d-eks-automode.md,370,377,en--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-007,misleading_or_unsupported,I2,ADS-LLMD-007-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/llm-d-eks-automode.md,370,377,ko--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-008,misleading_or_unsupported,I4,ADS-LLMD-008-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/llm-d-eks-automode.md,397,397,en--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-008,misleading_or_unsupported,I4,ADS-LLMD-008-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/llm-d-eks-automode.md,397,397,ko--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-009,misleading_or_unsupported,I2,ADS-LLMD-009-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/llm-d-eks-automode.md,411,418,en--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-009,misleading_or_unsupported,I2,ADS-LLMD-009-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/llm-d-eks-automode.md,411,418,ko--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-010,misleading_or_unsupported,I4,ADS-LLMD-010-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/llm-d-eks-automode.md,424,427,en--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-010,misleading_or_unsupported,I4,ADS-LLMD-010-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/llm-d-eks-automode.md,424,427,ko--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-012,misleading_or_unsupported,I2,ADS-LLMD-012-en,en,src/components/LlmdTables/Qwen3SpecsTable.js,18,25,en--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-012,misleading_or_unsupported,I2,ADS-LLMD-012-ko,ko,src/components/LlmdTables/Qwen3SpecsTable.js,18,25,ko--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-013,misleading_or_unsupported,I4,ADS-LLMD-013-en,en,src/components/LlmdTables/KVCacheEffectsTable.js,8,22,en--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-013,misleading_or_unsupported,I4,ADS-LLMD-013-ko,ko,src/components/LlmdTables/KVCacheEffectsTable.js,8,22,ko--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-014,confirmed_incorrect,I1,ADS-LLMD-014-en,en,src/components/LlmdTables/MonitoringMetricsTable.js,9,31,en--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-014,confirmed_incorrect,I1,ADS-LLMD-014-ko,ko,src/components/LlmdTables/MonitoringMetricsTable.js,9,31,ko--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-015,misleading_or_unsupported,I4,ADS-LLMD-015-en,en,src/components/LlmdTables/ModelLoadingTable.js,8,20,en--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-015,misleading_or_unsupported,I4,ADS-LLMD-015-ko,ko,src/components/LlmdTables/ModelLoadingTable.js,8,20,ko--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-016,misleading_or_unsupported,I4,ADS-LLMD-016-en,en,src/components/LlmdTables/CostOptimizationTable.js,8,27,en--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-016,misleading_or_unsupported,I4,ADS-LLMD-016-ko,ko,src/components/LlmdTables/CostOptimizationTable.js,8,27,ko--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-017,confirmed_incorrect,I2,ADS-LLMD-017-en,en,src/components/LlmdTables/P5eInstanceTable.js,9,10,en--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LLMD-017,confirmed_incorrect,I2,ADS-LLMD-017-ko,ko,src/components/LlmdTables/P5eInstanceTable.js,9,10,ko--agentic-ai-platform__model-serving__inference-frameworks__llm-d-eks-automode.md.json
ADS-LMC-001,confirmed_incorrect,I2,ADS-LMC-001-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/lmcache.md,30,35,en--agentic-ai-platform__model-serving__inference-optimization__lmcache.md.json
ADS-LMC-001,confirmed_incorrect,I2,ADS-LMC-001-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/lmcache.md,30,35,ko--agentic-ai-platform__model-serving__inference-optimization__lmcache.md.json
ADS-LMC-002,confirmed_incorrect,I2,ADS-LMC-002-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/lmcache.md,64,64,en--agentic-ai-platform__model-serving__inference-optimization__lmcache.md.json
ADS-LMC-002,confirmed_incorrect,I2,ADS-LMC-002-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/lmcache.md,64,64,ko--agentic-ai-platform__model-serving__inference-optimization__lmcache.md.json
ADS-LMC-003,confirmed_incorrect,I1,ADS-LMC-003-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/lmcache.md,90,90,ko--agentic-ai-platform__model-serving__inference-optimization__lmcache.md.json
ADS-LMC-004,confirmed_incorrect,I1,ADS-LMC-004-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/lmcache.md,156,170,ko--agentic-ai-platform__model-serving__inference-optimization__lmcache.md.json
ADS-LMC-005,misleading_or_unsupported,I2,ADS-LMC-005-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/lmcache.md,72,76,en--agentic-ai-platform__model-serving__inference-optimization__lmcache.md.json
ADS-LMC-005,misleading_or_unsupported,I2,ADS-LMC-005-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/lmcache.md,182,186,ko--agentic-ai-platform__model-serving__inference-optimization__lmcache.md.json
ADS-LMC-006,confirmed_incorrect,I5,ADS-LMC-006-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/lmcache.md,64,66,en--agentic-ai-platform__model-serving__inference-optimization__lmcache.md.json
ADS-MCPT001,misleading_or_unsupported,I2,ADS-MCPT001-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/mcp-token-optimization.md,20,40,en--agentic-ai-platform__design-architecture__advanced-patterns__mcp-token-optimization.md.json
ADS-MCPT001,misleading_or_unsupported,I2,ADS-MCPT001-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/mcp-token-optimization.md,20,40,ko--agentic-ai-platform__design-architecture__advanced-patterns__mcp-token-optimization.md.json
ADS-MCPT002,confirmed_incorrect,I4,ADS-MCPT002-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/mcp-token-optimization.md,195,200,en--agentic-ai-platform__design-architecture__advanced-patterns__mcp-token-optimization.md.json
ADS-MCPT002,confirmed_incorrect,I4,ADS-MCPT002-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/mcp-token-optimization.md,195,200,ko--agentic-ai-platform__design-architecture__advanced-patterns__mcp-token-optimization.md.json
ADS-MCPT003,confirmed_incorrect,I1,ADS-MCPT003-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/mcp-token-optimization.md,124,143,en--agentic-ai-platform__design-architecture__advanced-patterns__mcp-token-optimization.md.json
